SiteKey,Year,MonthNum,CampusKey,kWp,Number of panels,Panel,Inverter,lat,Lon,monthly_generation_kwh,nonnull_generation_intervals,air_temperature_mean_c,apparent_temperature_mean_c,dew_point_mean_c,relative_humidity_mean_pct,wind_speed_mean,generation_kwh_per_kwp,month_sin,month_cos
16,2021,12,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,2276.083984375,1471,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,75.86946614583333,-2.4492935982947064e-16,1.0
17,2021,12,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,6225.8671875,1554,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,137.55782561864783,-2.4492935982947064e-16,1.0
18,2021,12,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,24783.125,1628,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,147.54494850270882,-2.4492935982947064e-16,1.0
19,2021,12,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,29061.40625,1610,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,846.7775713869464,-2.4492935982947064e-16,1.0
20,2021,12,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,9843.09375,1409,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,127.46819153069153,-2.4492935982947064e-16,1.0
21,2021,12,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,5343.015625,1533,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,136.05845747389864,-2.4492935982947064e-16,1.0
22,2021,12,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9825.9140625,1545,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,135.96117424242425,-2.4492935982947064e-16,1.0
23,2021,12,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,8142.6015625,1576,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,138.24450870118847,-2.4492935982947064e-16,1.0
24,2021,12,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,12160.09375,1609,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,302.03908966716347,-2.4492935982947064e-16,1.0
25,2021,12,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,54884.625,1627,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,142.88405966885347,-2.4492935982947064e-16,1.0
26,2021,12,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5647.859375,1582,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,145.04004558294812,-2.4492935982947064e-16,1.0
27,2021,12,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,65887.5,1851,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,122.05909596146722,-2.4492935982947064e-16,1.0
30,2021,12,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,5294.5,1560,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,125.58111954459204,-2.4492935982947064e-16,1.0
31,2021,12,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,10352.359375,1595,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,135.80426833267742,-2.4492935982947064e-16,1.0
32,2021,12,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,4408.78515625,1547,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,123.70328721240179,-2.4492935982947064e-16,1.0
33,2021,12,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,11863.40625,1589,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,135.1493079289132,-2.4492935982947064e-16,1.0
34,2021,12,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,3168.96875,1593,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,148.1518817204301,-2.4492935982947064e-16,1.0
35,2021,12,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,4031.44140625,1527,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,136.89104944821733,-2.4492935982947064e-16,1.0
36,2021,12,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,6873.890625,1567,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,137.94683172787478,-2.4492935982947064e-16,1.0
37,2021,12,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,6722.4921875,1570,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,131.42702223851418,-2.4492935982947064e-16,1.0
38,2021,12,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,8578.6953125,1660,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,151.13980465997182,-2.4492935982947064e-16,1.0
39,2021,12,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4472.16796875,1527,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,93.67758627461248,-2.4492935982947064e-16,1.0
40,2021,12,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10376.34375,1558,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,122.34811637778563,-2.4492935982947064e-16,1.0
14,2022,1,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,9606.109375,1596,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,145.54711174242425,0.49999999999999994,0.8660254037844387
15,2022,1,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,13819.671875,1606,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,146.6433772814092,0.49999999999999994,0.8660254037844387
16,2022,1,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,2254.8203125,1461,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,75.16067708333334,0.49999999999999994,0.8660254037844387
17,2022,1,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,6248.8203125,1545,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,138.0649649248785,0.49999999999999994,0.8660254037844387
18,2022,1,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,24942.53125,1624,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,148.4939646960767,0.49999999999999994,0.8660254037844387
19,2022,1,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,28738.21875,1564,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,837.3606861888112,0.49999999999999994,0.8660254037844387
20,2022,1,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,11054.9375,1576,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,143.16158378658378,0.49999999999999994,0.8660254037844387
21,2022,1,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,5449.46875,1538,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,138.76925770308122,0.49999999999999994,0.8660254037844387
22,2022,1,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10329.1875,1591,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,142.9249688667497,0.49999999999999994,0.8660254037844387
23,2022,1,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,8210.1640625,1582,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,139.39158000848897,0.49999999999999994,0.8660254037844387
24,2022,1,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9226.390625,1551,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,229.1701595876801,0.49999999999999994,0.8660254037844387
25,2022,1,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,54270.75,1603,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,141.28592627303968,0.49999999999999994,0.8660254037844387
26,2022,1,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5676.46875,1561,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,145.774749614792,0.49999999999999994,0.8660254037844387
27,2022,1,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,60198.0,1791,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,111.5190811411634,0.49999999999999994,0.8660254037844387
30,2022,1,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,5214.2421875,1551,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,123.67747124051235,0.49999999999999994,0.8660254037844387
31,2022,1,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,10293.75,1584,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,135.0354191263282,0.49999999999999994,0.8660254037844387
32,2022,1,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,4463.55859375,1530,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,125.24014011644219,0.49999999999999994,0.8660254037844387
33,2022,1,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,12083.53125,1600,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,137.6569976076555,0.49999999999999994,0.8660254037844387
34,2022,1,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,3030.41796875,1544,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,141.674519343151,0.49999999999999994,0.8660254037844387
35,2022,1,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,4020.3984375,1514,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,136.5160759762309,0.49999999999999994,0.8660254037844387
36,2022,1,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,7006.0859375,1575,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,140.59975792695164,0.49999999999999994,0.8660254037844387
37,2022,1,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,6810.8984375,1559,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,133.15539467253177,0.49999999999999994,0.8660254037844387
38,2022,1,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,8374.5625,1633,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,147.54338442565188,0.49999999999999994,0.8660254037844387
39,2022,1,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4536.62890625,1520,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,95.02783632697947,0.49999999999999994,0.8660254037844387
40,2022,1,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10602.5,1586,23.345911528150133,23.41353887399464,14.920375335120644,64.03652815013405,,125.0147388279684,0.49999999999999994,0.8660254037844387
14,2022,2,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,8533.09375,1393,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,129.28929924242425,0.8660254037844386,0.5000000000000001
15,2022,2,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,12071.640625,1398,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,128.0946585844652,0.8660254037844386,0.5000000000000001
16,2022,2,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,1996.005859375,1262,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,66.53352864583333,0.8660254037844386,0.5000000000000001
17,2022,2,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5536.046875,1369,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,122.31654606716748,0.8660254037844386,0.5000000000000001
18,2022,2,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,22215.59375,1414,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,132.25929481455023,0.8660254037844386,0.5000000000000001
19,2022,2,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,26161.96875,1412,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,762.2951267482517,0.8660254037844386,0.5000000000000001
20,2022,2,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,9902.625,1387,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,128.239121989122,0.8660254037844386,0.5000000000000001
21,2022,2,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4877.328125,1372,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,124.19985039470333,0.8660254037844386,0.5000000000000001
22,2022,2,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,8500.1875,1336,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,117.61709561367097,0.8660254037844386,0.5000000000000001
23,2022,2,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,7242.453125,1378,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,122.9618527164686,0.8660254037844386,0.5000000000000001
24,2022,2,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,7186.859375,1416,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,178.51116182314954,0.8660254037844386,0.5000000000000001
25,2022,2,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,42028.8125,1200,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,109.41584010205145,0.8660254037844386,0.5000000000000001
26,2022,2,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4858.65625,1377,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,124.77288777606574,0.8660254037844386,0.5000000000000001
27,2022,2,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,47270.75,1542,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,87.57085957762135,0.8660254037844386,0.5000000000000001
30,2022,2,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4641.09375,1333,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,110.08286883301709,0.8660254037844386,0.5000000000000001
31,2022,2,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,9020.78125,1370,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,118.33636691591236,0.8660254037844386,0.5000000000000001
32,2022,2,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,4003.703125,1355,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,112.33734918630752,0.8660254037844386,0.5000000000000001
33,2022,2,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10694.75,1389,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,121.8358395989975,0.8660254037844386,0.5000000000000001
34,2022,2,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,2594.1796875,1334,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,121.28002279102384,0.8660254037844386,0.5000000000000001
35,2022,2,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,3527.01171875,1308,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,119.76270691850594,0.8660254037844386,0.5000000000000001
36,2022,2,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,6215.578125,1391,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,124.73566375677304,0.8660254037844386,0.5000000000000001
37,2022,2,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,6045.03125,1381,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,118.18242913000978,0.8660254037844386,0.5000000000000001
38,2022,2,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,7044.84375,1399,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,124.11634513742072,0.8660254037844386,0.5000000000000001
39,2022,2,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4020.51953125,1327,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,84.21699897884373,0.8660254037844386,0.5000000000000001
40,2022,2,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9277.484375,1398,19.910764662212323,19.1,12.54974016332591,66.14142538975501,,109.39139694611484,0.8660254037844386,0.5000000000000001
14,2022,3,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,7691.015625,1441,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,116.53053977272727,1.0,6.123233995736766e-17
15,2022,3,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10279.859375,1438,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,109.08169964983023,1.0,6.123233995736766e-17
16,2022,3,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,1778.552734375,1280,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,59.285091145833334,1.0,6.123233995736766e-17
17,2022,3,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4978.71875,1405,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,110.00262372956253,1.0,6.123233995736766e-17
18,2022,3,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,19917.65625,1452,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,118.57865243793535,1.0,6.123233995736766e-17
19,2022,3,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,23251.375,1456,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,677.4876165501165,1.0,6.123233995736766e-17
20,2022,3,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,9045.921875,1437,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,117.14480542605543,1.0,6.123233995736766e-17
21,2022,3,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4289.15625,1393,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,109.22221161191749,1.0,6.123233995736766e-17
22,2022,3,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,7947.65625,1427,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,109.97172063096721,1.0,6.123233995736766e-17
23,2022,3,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,6455.140625,1431,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,109.59491723259762,1.0,6.123233995736766e-17
24,2022,3,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,6343.25,1421,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,157.55712866368606,1.0,6.123233995736766e-17
25,2022,3,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,44911.875,1472,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,116.92146985317088,1.0,6.123233995736766e-17
26,2022,3,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4258.3828125,1404,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,109.35754526194145,1.0,6.123233995736766e-17
27,2022,3,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,40203.375,1564,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,74.47827899221934,1.0,6.123233995736766e-17
30,2022,3,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4334.5078125,1393,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,102.81090636859584,1.0,6.123233995736766e-17
31,2022,3,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,8397.75,1426,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,110.16332152695789,1.0,6.123233995736766e-17
32,2022,3,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,3585.5703125,1395,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,100.60522762345678,1.0,6.123233995736766e-17
33,2022,3,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9512.09375,1429,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,108.36288163590795,1.0,6.123233995736766e-17
34,2022,3,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,2286.67578125,1361,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,106.90396359280037,1.0,6.123233995736766e-17
35,2022,3,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,3217.9375,1379,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,109.26782682512734,1.0,6.123233995736766e-17
36,2022,3,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5418.3125,1408,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,108.73595223760788,1.0,6.123233995736766e-17
37,2022,3,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,5343.7578125,1420,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,104.47229349951124,1.0,6.123233995736766e-17
38,2022,3,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,6220.703125,1429,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,109.59660192036645,1.0,6.123233995736766e-17
39,2022,3,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3672.125,1380,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,76.91925010473398,1.0,6.123233995736766e-17
40,2022,3,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,8118.453125,1416,18.868758434547907,18.694062078272605,13.784278002699056,75.62145748987854,,95.7251871831152,1.0,6.123233995736766e-17
14,2022,4,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,4025.65625,958,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,60.994791666666664,0.8660254037844387,-0.4999999999999998
15,2022,4,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,5356.765625,965,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,56.84174050297114,0.8660254037844387,-0.4999999999999998
16,2022,4,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,820.31640625,792,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,27.343880208333335,0.8660254037844387,-0.4999999999999998
17,2022,4,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,2686.203125,937,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,59.35048884224481,0.8660254037844387,-0.4999999999999998
18,2022,4,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,10526.5625,977,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,62.66930106566649,0.8660254037844387,-0.4999999999999998
19,2022,4,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,12086.65625,975,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,352.1752986596737,0.8660254037844387,-0.4999999999999998
20,2022,4,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4764.8125,952,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,61.70438357938358,0.8660254037844387,-0.4999999999999998
21,2022,4,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,2184.4375,921,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,55.626114081996434,0.8660254037844387,-0.4999999999999998
22,2022,4,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,3878.515625,954,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,53.66702123979522,0.8660254037844387,-0.4999999999999998
23,2022,4,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,3359.5078125,953,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,57.03748408319185,0.8660254037844387,-0.4999999999999998
24,2022,4,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,5246.578125,959,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,130.31739008941878,0.8660254037844387,-0.4999999999999998
25,2022,4,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,23946.0625,982,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,62.34005649276268,0.8660254037844387,-0.4999999999999998
26,2022,4,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,2151.4609375,929,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,55.25066608885465,0.8660254037844387,-0.4999999999999998
27,2022,4,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,20403.625,1059,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,37.79849018154872,0.8660254037844387,-0.4999999999999998
30,2022,4,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,2380.5234375,927,15.868965517241378,15.159346642468238,11.463702359346643,78.34392014519057,,56.4640284037002,0.8660254037844387,-0.4999999999999998
